insurance_id,insurance_number,client_id,employee_id,begin_date,expiration_date,insuranceType_id,payment_id,branch_id,price
3966,Ube-B14/C-3966/E-503-2232,3966,503,2018-04-05,2019-04-05,4,3966,14,2000
3967,Ube-B15/C-3967/E-562-3460,3967,562,2014-12-18,2015-12-18,4,3967,15,1000
3968,Ube-B0/C-3968/E-866-0963,3968,866,2018-09-04,2019-09-04,0,3968,0,1100
3969,Ube-B1/C-3969/E-793-6189,3969,793,2018-01-25,2019-01-25,4,3969,1,1500
3970,Ube-B2/C-3970/E-686-6609,3970,686,2018-01-06,2019-01-06,3,3970,2,1300
3971,Ube-B3/C-3971/E-808-2676,3971,808,2012-09-20,2013-09-20,4,3971,3,2100
3972,Ube-B4/C-3972/E-374-1917,3972,374,2019-07-19,2020-07-18,1,3972,4,500
3973,Ube-B5/C-3973/E-782-2627,3973,782,2017-01-18,2018-01-18,3,3973,5,2000
3974,Ube-B6/C-3974/E-102-8225,3974,102,2019-02-10,2020-02-10,2,3974,6,2400
3975,Ube-B7/C-3975/E-12-0182,3975,12,2018-04-26,2019-04-26,0,3975,7,500
3976,Ube-B8/C-3976/E-519-0974,3976,519,2019-05-16,2020-05-15,3,3976,8,1700
3977,Ube-B9/C-3977/E-655-6121,3977,655,2019-03-07,2020-03-06,4,3977,9,1800
3978,Ube-B10/C-3978/E-949-2594,3978,949,2015-07-04,2016-07-03,2,3978,10,1100
3979,Ube-B11/C-3979/E-977-7450,3979,977,2018-12-05,2019-12-05,1,3979,11,2000
3980,Ube-B12/C-3980/E-47-5912,3980,47,2019-12-09,2020-12-08,0,3980,12,700
3981,Ube-B13/C-3981/E-961-3903,3981,961,2019-10-16,2020-10-15,4,3981,13,1300
3982,Ube-B14/C-3982/E-252-4134,3982,252,2017-03-29,2018-03-29,0,3982,14,1900
3983,Ube-B15/C-3983/E-466-7121,3983,466,2016-04-18,2017-04-18,2,3983,15,2100
3984,Ube-B0/C-3984/E-793-9242,3984,793,2019-05-24,2020-05-23,0,3984,0,1300
3985,Ube-B1/C-3985/E-272-2917,3985,272,2013-04-26,2014-04-26,2,3985,1,900
3986,Ube-B2/C-3986/E-546-0325,3986,546,2019-06-23,2020-06-22,2,3986,2,2300
3987,Ube-B3/C-3987/E-534-1356,3987,534,2014-04-23,2015-04-23,3,3987,3,1300
3988,Ube-B4/C-3988/E-284-8769,3988,284,2016-09-05,2017-09-05,0,3988,4,1400
3989,Ube-B5/C-3989/E-246-1460,3989,246,2016-08-01,2017-08-01,1,3989,5,600
3990,Ube-B6/C-3990/E-204-4486,3990,204,2017-10-13,2018-10-13,0,3990,6,2500
3991,Ube-B7/C-3991/E-352-4961,3991,352,2019-11-20,2020-11-19,0,3991,7,700
3992,Ube-B8/C-3992/E-288-1058,3992,288,2018-04-11,2019-04-11,2,3992,8,300
3993,Ube-B9/C-3993/E-943-6086,3993,943,2017-09-25,2018-09-25,0,3993,9,2100
3994,Ube-B10/C-3994/E-196-2531,3994,196,2018-11-09,2019-11-09,0,3994,10,1400
3995,Ube-B11/C-3995/E-285-4266,3995,285,2010-07-08,2011-07-08,4,3995,11,1400
3996,Ube-B12/C-3996/E-308-9788,3996,308,2018-10-16,2019-10-16,0,3996,12,1900
3997,Ube-B13/C-3997/E-513-7589,3997,513,2018-10-10,2019-10-10,4,3997,13,1800
3998,Ube-B14/C-3998/E-605-4286,3998,605,2019-10-29,2020-10-28,2,3998,14,2400
3999,Ube-B15/C-3999/E-650-0056,3999,650,2013-12-08,2014-12-08,0,3999,15,1300
4000,Ube-B0/C-4000/E-846-1537,4000,846,2019-11-30,2020-11-29,4,4000,0,400
4001,Ube-B1/C-4001/E-949-5238,4001,949,2014-05-13,2015-05-13,2,4001,1,1500
4002,Ube-B2/C-4002/E-965-9143,4002,965,2015-03-01,2016-02-29,2,4002,2,2500
4003,Ube-B3/C-4003/E-736-2825,4003,736,2016-11-03,2017-11-03,1,4003,3,900
4004,Ube-B4/C-4004/E-492-8982,4004,492,2019-12-01,2020-11-30,1,4004,4,500
4005,Ube-B5/C-4005/E-295-3833,4005,295,2015-10-24,2016-10-23,3,4005,5,900
4006,Ube-B6/C-4006/E-470-8710,4006,470,2017-05-08,2018-05-08,2,4006,6,700
4007,Ube-B7/C-4007/E-952-9524,4007,952,2018-10-16,2019-10-16,3,4007,7,500
4008,Ube-B8/C-4008/E-826-7669,4008,826,2016-12-10,2017-12-10,3,4008,8,900
4009,Ube-B9/C-4009/E-771-0590,4009,771,2016-11-28,2017-11-28,4,4009,9,2500
4010,Ube-B10/C-4010/E-327-7283,4010,327,2019-07-31,2020-07-30,1,4010,10,500
4011,Ube-B11/C-4011/E-288-9164,4011,288,2019-10-31,2020-10-30,4,4011,11,1300
4012,Ube-B12/C-4012/E-656-9945,4012,656,2017-10-14,2018-10-14,2,4012,12,1800
4013,Ube-B13/C-4013/E-782-0513,4013,782,2018-03-08,2019-03-08,3,4013,13,1200
4014,Ube-B14/C-4014/E-170-1267,4014,170,2017-01-29,2018-01-29,3,4014,14,1100
4015,Ube-B15/C-4015/E-549-8963,4015,549,2019-11-07,2020-11-06,3,4015,15,500
4016,Ube-B0/C-4016/E-577-0414,4016,577,2017-02-21,2018-02-21,1,4016,0,2400
4017,Ube-B1/C-4017/E-983-6150,4017,983,2017-04-11,2018-04-11,4,4017,1,300
4018,Ube-B2/C-4018/E-934-4262,4018,934,2017-12-02,2018-12-02,4,4018,2,2300
4019,Ube-B3/C-4019/E-633-5651,4019,633,2017-10-08,2018-10-08,2,4019,3,1700
4020,Ube-B4/C-4020/E-329-0415,4020,329,2019-07-31,2020-07-30,2,4020,4,2300
4021,Ube-B5/C-4021/E-888-5050,4021,888,2018-07-22,2019-07-22,4,4021,5,1600
4022,Ube-B6/C-4022/E-343-4767,4022,343,2017-10-16,2018-10-16,0,4022,6,2300
4023,Ube-B7/C-4023/E-686-3417,4023,686,2019-12-08,2020-12-07,2,4023,7,800
4024,Ube-B8/C-4024/E-468-6197,4024,468,2017-09-22,2018-09-22,0,4024,8,1200
4025,Ube-B9/C-4025/E-68-3453,4025,68,2015-04-10,2016-04-09,4,4025,9,900
4026,Ube-B10/C-4026/E-648-1754,4026,648,2016-07-05,2017-07-05,3,4026,10,800
4027,Ube-B11/C-4027/E-191-8331,4027,191,2019-08-11,2020-08-10,4,4027,11,700
4028,Ube-B12/C-4028/E-303-0151,4028,303,2016-11-09,2017-11-09,0,4028,12,800
4029,Ube-B13/C-4029/E-825-7721,4029,825,2015-09-14,2016-09-13,3,4029,13,400
4030,Ube-B14/C-4030/E-389-6982,4030,389,2018-02-25,2019-02-25,0,4030,14,800
4031,Ube-B15/C-4031/E-806-1167,4031,806,2019-12-17,2020-12-16,2,4031,15,1600
4032,Ube-B0/C-4032/E-998-8859,4032,998,2015-06-18,2016-06-17,4,4032,0,500
4033,Ube-B1/C-4033/E-148-4372,4033,148,2016-04-07,2017-04-07,0,4033,1,2000
4034,Ube-B2/C-4034/E-52-2575,4034,52,2019-10-30,2020-10-29,4,4034,2,2000
4035,Ube-B3/C-4035/E-477-2419,4035,477,2018-02-13,2019-02-13,3,4035,3,1100
4036,Ube-B4/C-4036/E-161-6805,4036,161,2019-06-08,2020-06-07,2,4036,4,1800
4037,Ube-B5/C-4037/E-525-6360,4037,525,2019-02-22,2020-02-22,3,4037,5,2300
4038,Ube-B6/C-4038/E-72-9396,4038,72,2019-03-09,2020-03-08,3,4038,6,2500
4039,Ube-B7/C-4039/E-825-4068,4039,825,2019-01-20,2020-01-20,0,4039,7,1300
4040,Ube-B8/C-4040/E-62-5991,4040,62,2016-02-26,2017-02-25,3,4040,8,1600
4041,Ube-B9/C-4041/E-288-7290,4041,288,2016-09-04,2017-09-04,2,4041,9,1900
4042,Ube-B10/C-4042/E-914-2172,4042,914,2016-10-05,2017-10-05,0,4042,10,700
4043,Ube-B11/C-4043/E-391-4051,4043,391,2013-10-25,2014-10-25,2,4043,11,1100
4044,Ube-B12/C-4044/E-96-8714,4044,96,2018-10-06,2019-10-06,4,4044,12,800
4045,Ube-B13/C-4045/E-182-5782,4045,182,2017-10-13,2018-10-13,3,4045,13,600
4046,Ube-B14/C-4046/E-238-2645,4046,238,2018-01-03,2019-01-03,0,4046,14,2500
4047,Ube-B15/C-4047/E-246-7094,4047,246,2018-02-17,2019-02-17,1,4047,15,1200
4048,Ube-B0/C-4048/E-644-7710,4048,644,2019-09-13,2020-09-12,3,4048,0,2500
4049,Ube-B1/C-4049/E-480-0668,4049,480,2016-04-25,2017-04-25,3,4049,1,2400
4050,Ube-B2/C-4050/E-846-8429,4050,846,2019-10-27,2020-10-26,0,4050,2,400
4051,Ube-B3/C-4051/E-332-8451,4051,332,2019-07-27,2020-07-26,4,4051,3,500
4052,Ube-B4/C-4052/E-553-2281,4052,553,2017-06-27,2018-06-27,3,4052,4,2100
4053,Ube-B5/C-4053/E-241-2772,4053,241,2019-12-18,2020-12-17,1,4053,5,2500
4054,Ube-B6/C-4054/E-101-6508,4054,101,2019-04-21,2020-04-20,0,4054,6,600
4055,Ube-B7/C-4055/E-240-3547,4055,240,2014-05-04,2015-05-04,4,4055,7,2200
4056,Ube-B8/C-4056/E-235-4013,4056,235,2019-03-20,2020-03-19,0,4056,8,500
4057,Ube-B9/C-4057/E-582-7319,4057,582,2018-02-08,2019-02-08,0,4057,9,2100
4058,Ube-B10/C-4058/E-780-3357,4058,780,2019-01-22,2020-01-22,1,4058,10,500
4059,Ube-B11/C-4059/E-395-6844,4059,395,2015-10-20,2016-10-19,1,4059,11,1900
4060,Ube-B12/C-4060/E-756-8906,4060,756,2017-10-13,2018-10-13,0,4060,12,2300
4061,Ube-B13/C-4061/E-817-3592,4061,817,2019-08-11,2020-08-10,0,4061,13,1000
4062,Ube-B14/C-4062/E-636-2859,4062,636,2018-05-02,2019-05-02,0,4062,14,1700
4063,Ube-B15/C-4063/E-125-4498,4063,125,2019-08-13,2020-08-12,2,4063,15,1300
4064,Ube-B0/C-4064/E-641-2324,4064,641,2017-04-27,2018-04-27,1,4064,0,1500
4065,Ube-B1/C-4065/E-200-4813,4065,200,2014-06-18,2015-06-18,2,4065,1,1600
4066,Ube-B2/C-4066/E-655-7432,4066,655,2019-03-09,2020-03-08,2,4066,2,1300
4067,Ube-B3/C-4067/E-609-6417,4067,609,2019-10-01,2020-09-30,0,4067,3,1100
4068,Ube-B4/C-4068/E-620-1506,4068,620,2015-03-03,2016-03-02,3,4068,4,800
4069,Ube-B5/C-4069/E-936-5334,4069,936,2013-08-22,2014-08-22,1,4069,5,1600
4070,Ube-B6/C-4070/E-484-2900,4070,484,2017-04-07,2018-04-07,1,4070,6,2200
4071,Ube-B7/C-4071/E-646-7456,4071,646,2017-03-24,2018-03-24,0,4071,7,1400
4072,Ube-B8/C-4072/E-239-9026,4072,239,2019-09-19,2020-09-18,2,4072,8,2200
4073,Ube-B9/C-4073/E-197-0181,4073,197,2016-10-24,2017-10-24,3,4073,9,1500
4074,Ube-B10/C-4074/E-470-1767,4074,470,2018-03-01,2019-03-01,2,4074,10,1000
4075,Ube-B11/C-4075/E-282-8619,4075,282,2016-06-29,2017-06-29,1,4075,11,1200
4076,Ube-B12/C-4076/E-459-3241,4076,459,2018-03-17,2019-03-17,4,4076,12,1100
4077,Ube-B13/C-4077/E-370-2561,4077,370,2014-12-31,2015-12-31,3,4077,13,400
4078,Ube-B14/C-4078/E-440-2364,4078,440,2015-08-08,2016-08-07,1,4078,14,1900
4079,Ube-B15/C-4079/E-73-4054,4079,73,2015-03-22,2016-03-21,3,4079,15,900
4080,Ube-B0/C-4080/E-44-4388,4080,44,2017-05-14,2018-05-14,4,4080,0,2200
4081,Ube-B1/C-4081/E-761-2560,4081,761,2019-09-16,2020-09-15,0,4081,1,900
4082,Ube-B2/C-4082/E-955-6736,4082,955,2019-10-05,2020-10-04,3,4082,2,500
4083,Ube-B3/C-4083/E-787-4172,4083,787,2014-01-15,2015-01-15,3,4083,3,1500
4084,Ube-B4/C-4084/E-127-2910,4084,127,2016-07-19,2017-07-19,3,4084,4,1000
4085,Ube-B5/C-4085/E-56-7613,4085,56,2015-12-17,2016-12-16,0,4085,5,2300
4086,Ube-B6/C-4086/E-254-6888,4086,254,2018-11-20,2019-11-20,0,4086,6,1200
4087,Ube-B7/C-4087/E-771-1738,4087,771,2018-04-02,2019-04-02,0,4087,7,2500
4088,Ube-B8/C-4088/E-939-3889,4088,939,2017-10-27,2018-10-27,3,4088,8,800
4089,Ube-B9/C-4089/E-910-9039,4089,910,2015-11-12,2016-11-11,2,4089,9,2200
4090,Ube-B10/C-4090/E-287-1357,4090,287,2019-11-26,2020-11-25,4,4090,10,1300
4091,Ube-B11/C-4091/E-72-8153,4091,72,2019-06-09,2020-06-08,0,4091,11,2100
4092,Ube-B12/C-4092/E-181-3707,4092,181,2019-12-31,2020-12-30,0,4092,12,2200
4093,Ube-B13/C-4093/E-173-3241,4093,173,2019-01-11,2020-01-11,2,4093,13,500
4094,Ube-B14/C-4094/E-216-9721,4094,216,2018-06-24,2019-06-24,1,4094,14,800
4095,Ube-B15/C-4095/E-701-8897,4095,701,2017-02-02,2018-02-02,3,4095,15,800
4096,Ube-B0/C-4096/E-832-3191,4096,832,2019-12-21,2020-12-20,0,4096,0,2000
4097,Ube-B1/C-4097/E-460-9380,4097,460,2019-11-21,2020-11-20,2,4097,1,1800
4098,Ube-B2/C-4098/E-903-2622,4098,903,2018-12-10,2019-12-10,2,4098,2,500
4099,Ube-B3/C-4099/E-386-7128,4099,386,2010-11-27,2011-11-27,3,4099,3,2300
4100,Ube-B4/C-4100/E-755-7764,4100,755,2011-03-15,2012-03-14,2,4100,4,700
4101,Ube-B5/C-4101/E-188-5616,4101,188,2019-11-05,2020-11-04,1,4101,5,1300
4102,Ube-B6/C-4102/E-431-0403,4102,431,2017-11-14,2018-11-14,4,4102,6,600
4103,Ube-B7/C-4103/E-652-8581,4103,652,2015-10-15,2016-10-14,4,4103,7,2000
4104,Ube-B8/C-4104/E-155-4624,4104,155,2018-11-25,2019-11-25,0,4104,8,700
4105,Ube-B9/C-4105/E-349-8517,4105,349,2015-12-19,2016-12-18,4,4105,9,2400
4106,Ube-B10/C-4106/E-982-8044,4106,982,2014-09-08,2015-09-08,2,4106,10,1000
4107,Ube-B11/C-4107/E-781-5835,4107,781,2019-07-15,2020-07-14,1,4107,11,2500
4108,Ube-B12/C-4108/E-828-9188,4108,828,2019-02-18,2020-02-18,2,4108,12,2400
4109,Ube-B13/C-4109/E-702-7498,4109,702,2015-10-09,2016-10-08,0,4109,13,900
4110,Ube-B14/C-4110/E-71-0616,4110,71,2019-06-30,2020-06-29,2,4110,14,1500
4111,Ube-B15/C-4111/E-563-9970,4111,563,2016-10-02,2017-10-02,4,4111,15,900
4112,Ube-B0/C-4112/E-387-9002,4112,387,2016-09-26,2017-09-26,2,4112,0,1700
4113,Ube-B1/C-4113/E-331-8208,4113,331,2016-09-04,2017-09-04,4,4113,1,1000
4114,Ube-B2/C-4114/E-554-4748,4114,554,2014-08-09,2015-08-09,2,4114,2,1400
4115,Ube-B3/C-4115/E-836-9765,4115,836,2019-12-06,2020-12-05,4,4115,3,1900
4116,Ube-B4/C-4116/E-501-1846,4116,501,2018-04-28,2019-04-28,1,4116,4,2200
4117,Ube-B5/C-4117/E-215-2911,4117,215,2019-08-24,2020-08-23,1,4117,5,1300
4118,Ube-B6/C-4118/E-129-7303,4118,129,2017-11-26,2018-11-26,0,4118,6,400
4119,Ube-B7/C-4119/E-584-7029,4119,584,2019-05-19,2020-05-18,3,4119,7,1800
4120,Ube-B8/C-4120/E-356-1266,4120,356,2018-08-24,2019-08-24,4,4120,8,2100
4121,Ube-B9/C-4121/E-159-9472,4121,159,2016-09-24,2017-09-24,3,4121,9,2200
4122,Ube-B10/C-4122/E-650-0768,4122,650,2015-01-04,2016-01-04,2,4122,10,2300
4123,Ube-B11/C-4123/E-627-1811,4123,627,2019-11-25,2020-11-24,4,4123,11,2200
4124,Ube-B12/C-4124/E-114-4145,4124,114,2013-05-15,2014-05-15,2,4124,12,400
4125,Ube-B13/C-4125/E-25-6525,4125,25,2016-12-31,2017-12-31,1,4125,13,400
4126,Ube-B14/C-4126/E-522-4363,4126,522,2019-04-14,2020-04-13,3,4126,14,1500
4127,Ube-B15/C-4127/E-380-5756,4127,380,2019-02-28,2020-02-28,1,4127,15,1900
4128,Ube-B0/C-4128/E-342-0095,4128,342,2019-12-02,2020-12-01,1,4128,0,1400
4129,Ube-B1/C-4129/E-43-4271,4129,43,2017-12-16,2018-12-16,1,4129,1,2500
4130,Ube-B2/C-4130/E-607-9114,4130,607,2019-05-01,2020-04-30,1,4130,2,1100
4131,Ube-B3/C-4131/E-470-0292,4131,470,2019-01-09,2020-01-09,1,4131,3,1700
4132,Ube-B4/C-4132/E-381-1474,4132,381,2013-07-05,2014-07-05,2,4132,4,900
4133,Ube-B5/C-4133/E-770-7614,4133,770,2014-11-12,2015-11-12,1,4133,5,1000
4134,Ube-B6/C-4134/E-191-0372,4134,191,2017-04-11,2018-04-11,3,4134,6,1700
4135,Ube-B7/C-4135/E-303-0307,4135,303,2019-04-05,2020-04-04,0,4135,7,2300
4136,Ube-B8/C-4136/E-820-0659,4136,820,2019-04-09,2020-04-08,2,4136,8,500
4137,Ube-B9/C-4137/E-435-6568,4137,435,2013-03-22,2014-03-22,3,4137,9,2400
4138,Ube-B10/C-4138/E-180-9783,4138,180,2019-06-24,2020-06-23,4,4138,10,400
4139,Ube-B11/C-4139/E-127-9325,4139,127,2016-07-23,2017-07-23,4,4139,11,1900
4140,Ube-B12/C-4140/E-921-5110,4140,921,2019-03-25,2020-03-24,1,4140,12,2100
4141,Ube-B13/C-4141/E-343-1515,4141,343,2018-06-15,2019-06-15,4,4141,13,1700
4142,Ube-B14/C-4142/E-883-1076,4142,883,2016-01-29,2017-01-28,4,4142,14,2300
4143,Ube-B15/C-4143/E-457-1411,4143,457,2019-12-20,2020-12-19,3,4143,15,2100
4144,Ube-B0/C-4144/E-858-6504,4144,858,2019-12-27,2020-12-26,2,4144,0,1600
4145,Ube-B1/C-4145/E-21-1800,4145,21,2019-06-12,2020-06-11,0,4145,1,300
4146,Ube-B2/C-4146/E-999-9618,4146,999,2019-02-04,2020-02-04,0,4146,2,1000
4147,Ube-B3/C-4147/E-502-5946,4147,502,2015-10-22,2016-10-21,1,4147,3,400
4148,Ube-B4/C-4148/E-324-9353,4148,324,2017-07-06,2018-07-06,1,4148,4,2000
4149,Ube-B5/C-4149/E-517-7272,4149,517,2018-04-28,2019-04-28,2,4149,5,2200
4150,Ube-B6/C-4150/E-99-6541,4150,99,2018-07-16,2019-07-16,0,4150,6,2200
4151,Ube-B7/C-4151/E-74-9892,4151,74,2017-11-04,2018-11-04,3,4151,7,300
4152,Ube-B8/C-4152/E-353-0985,4152,353,2019-10-10,2020-10-09,3,4152,8,1000
4153,Ube-B9/C-4153/E-5-4068,4153,5,2019-07-14,2020-07-13,4,4153,9,2100
4154,Ube-B10/C-4154/E-545-9492,4154,545,2015-07-14,2016-07-13,2,4154,10,1400
4155,Ube-B11/C-4155/E-553-3053,4155,553,2018-01-03,2019-01-03,2,4155,11,1100
4156,Ube-B12/C-4156/E-412-0034,4156,412,2019-07-12,2020-07-11,4,4156,12,1400
4157,Ube-B13/C-4157/E-107-8453,4157,107,2018-04-14,2019-04-14,3,4157,13,2500
4158,Ube-B14/C-4158/E-401-4734,4158,401,2016-01-15,2017-01-14,3,4158,14,1300
4159,Ube-B15/C-4159/E-312-3933,4159,312,2016-08-19,2017-08-19,0,4159,15,600
4160,Ube-B0/C-4160/E-415-9980,4160,415,2019-06-22,2020-06-21,1,4160,0,500
4161,Ube-B1/C-4161/E-705-9199,4161,705,2019-05-09,2020-05-08,1,4161,1,1000
4162,Ube-B2/C-4162/E-344-9215,4162,344,2016-04-18,2017-04-18,4,4162,2,2400
4163,Ube-B3/C-4163/E-470-3467,4163,470,2019-05-24,2020-05-23,2,4163,3,1000
4164,Ube-B4/C-4164/E-544-7770,4164,544,2018-03-30,2019-03-30,3,4164,4,1300
4165,Ube-B5/C-4165/E-997-4267,4165,997,2015-08-17,2016-08-16,3,4165,5,2200
4166,Ube-B6/C-4166/E-245-5522,4166,245,2011-01-27,2012-01-27,0,4166,6,2100
4167,Ube-B7/C-4167/E-66-6651,4167,66,2019-08-04,2020-08-03,2,4167,7,1800
4168,Ube-B8/C-4168/E-354-4829,4168,354,2013-09-16,2014-09-16,3,4168,8,1600
4169,Ube-B9/C-4169/E-301-6817,4169,301,2019-01-16,2020-01-16,0,4169,9,1300
4170,Ube-B10/C-4170/E-933-3193,4170,933,2019-12-23,2020-12-22,3,4170,10,1500
4171,Ube-B11/C-4171/E-89-6410,4171,89,2017-11-09,2018-11-09,2,4171,11,1300
4172,Ube-B12/C-4172/E-783-4523,4172,783,2018-11-06,2019-11-06,2,4172,12,900
4173,Ube-B13/C-4173/E-634-0455,4173,634,2019-11-14,2020-11-13,1,4173,13,800
4174,Ube-B14/C-4174/E-562-3359,4174,562,2019-09-30,2020-09-29,2,4174,14,1000
4175,Ube-B15/C-4175/E-771-9078,4175,771,2019-11-03,2020-11-02,0,4175,15,800
4176,Ube-B0/C-4176/E-878-8976,4176,878,2019-08-16,2020-08-15,2,4176,0,2300
4177,Ube-B1/C-4177/E-926-8231,4177,926,2019-09-02,2020-09-01,3,4177,1,600
4178,Ube-B2/C-4178/E-1-0940,4178,1,2011-08-09,2012-08-08,1,4178,2,2300
4179,Ube-B3/C-4179/E-576-2812,4179,576,2010-11-01,2011-11-01,0,4179,3,2200
4180,Ube-B4/C-4180/E-385-1943,4180,385,2019-04-24,2020-04-23,0,4180,4,500
4181,Ube-B5/C-4181/E-787-6602,4181,787,2019-04-03,2020-04-02,3,4181,5,2400
4182,Ube-B6/C-4182/E-45-0560,4182,45,2017-10-07,2018-10-07,2,4182,6,1700
4183,Ube-B7/C-4183/E-222-2384,4183,222,2019-10-10,2020-10-09,3,4183,7,2400
4184,Ube-B8/C-4184/E-351-2052,4184,351,2019-12-03,2020-12-02,2,4184,8,500
4185,Ube-B9/C-4185/E-262-3724,4185,262,2018-06-08,2019-06-08,2,4185,9,1300
4186,Ube-B10/C-4186/E-954-5947,4186,954,2018-07-11,2019-07-11,4,4186,10,600
4187,Ube-B11/C-4187/E-888-7156,4187,888,2018-06-28,2019-06-28,1,4187,11,1300
4188,Ube-B12/C-4188/E-752-8082,4188,752,2017-09-12,2018-09-12,4,4188,12,300
4189,Ube-B13/C-4189/E-284-8724,4189,284,2019-01-01,2020-01-01,0,4189,13,600
4190,Ube-B14/C-4190/E-74-4601,4190,74,2018-05-26,2019-05-26,0,4190,14,1800
4191,Ube-B15/C-4191/E-115-8939,4191,115,2011-10-25,2012-10-24,3,4191,15,1300
4192,Ube-B0/C-4192/E-403-9402,4192,403,2018-06-20,2019-06-20,3,4192,0,1600
4193,Ube-B1/C-4193/E-849-7194,4193,849,2019-10-03,2020-10-02,0,4193,1,2000
4194,Ube-B2/C-4194/E-109-8718,4194,109,2019-12-18,2020-12-17,1,4194,2,2200
4195,Ube-B3/C-4195/E-709-8506,4195,709,2018-11-03,2019-11-03,3,4195,3,2500
4196,Ube-B4/C-4196/E-411-5329,4196,411,2017-09-03,2018-09-03,4,4196,4,2000
4197,Ube-B5/C-4197/E-143-0713,4197,143,2016-12-28,2017-12-28,3,4197,5,1100
4198,Ube-B6/C-4198/E-52-6688,4198,52,2019-07-30,2020-07-29,0,4198,6,900
4199,Ube-B7/C-4199/E-351-0269,4199,351,2018-07-12,2019-07-12,4,4199,7,800
4200,Ube-B8/C-4200/E-334-9760,4200,334,2019-01-22,2020-01-22,0,4200,8,1100
4201,Ube-B9/C-4201/E-691-2558,4201,691,2017-09-11,2018-09-11,3,4201,9,300
4202,Ube-B10/C-4202/E-750-6731,4202,750,2013-08-18,2014-08-18,3,4202,10,2200
4203,Ube-B11/C-4203/E-703-4603,4203,703,2017-08-17,2018-08-17,0,4203,11,2400
4204,Ube-B12/C-4204/E-204-3871,4204,204,2017-07-25,2018-07-25,0,4204,12,2500
4205,Ube-B13/C-4205/E-633-8669,4205,633,2018-04-16,2019-04-16,2,4205,13,1700
4206,Ube-B14/C-4206/E-121-0623,4206,121,2016-09-12,2017-09-12,0,4206,14,1100
4207,Ube-B15/C-4207/E-102-5888,4207,102,2019-06-04,2020-06-03,1,4207,15,1500
4208,Ube-B0/C-4208/E-220-6187,4208,220,2018-07-10,2019-07-10,3,4208,0,2400
4209,Ube-B1/C-4209/E-621-7233,4209,621,2012-06-24,2013-06-24,0,4209,1,1500
4210,Ube-B2/C-4210/E-545-1393,4210,545,2018-02-27,2019-02-27,1,4210,2,1600
4211,Ube-B3/C-4211/E-731-5290,4211,731,2013-08-24,2014-08-24,1,4211,3,300
4212,Ube-B4/C-4212/E-421-2822,4212,421,2018-11-22,2019-11-22,4,4212,4,1200
4213,Ube-B5/C-4213/E-589-5401,4213,589,2016-10-21,2017-10-21,0,4213,5,2300
4214,Ube-B6/C-4214/E-170-1771,4214,170,2018-11-09,2019-11-09,4,4214,6,800
4215,Ube-B7/C-4215/E-245-5350,4215,245,2019-05-13,2020-05-12,3,4215,7,800
4216,Ube-B8/C-4216/E-131-9110,4216,131,2019-01-15,2020-01-15,0,4216,8,1500
4217,Ube-B9/C-4217/E-38-0639,4217,38,2013-12-23,2014-12-23,0,4217,9,2000
4218,Ube-B10/C-4218/E-605-8664,4218,605,2019-11-18,2020-11-17,3,4218,10,400
4219,Ube-B11/C-4219/E-81-0331,4219,81,2018-12-29,2019-12-29,3,4219,11,1800
4220,Ube-B12/C-4220/E-721-3225,4220,721,2018-09-17,2019-09-17,4,4220,12,1300
4221,Ube-B13/C-4221/E-328-9399,4221,328,2015-08-24,2016-08-23,4,4221,13,600
4222,Ube-B14/C-4222/E-830-6154,4222,830,2018-02-09,2019-02-09,0,4222,14,1100
4223,Ube-B15/C-4223/E-420-8421,4223,420,2017-05-19,2018-05-19,1,4223,15,2000
4224,Ube-B0/C-4224/E-745-9202,4224,745,2018-11-15,2019-11-15,0,4224,0,800
4225,Ube-B1/C-4225/E-396-0864,4225,396,2015-08-04,2016-08-03,2,4225,1,800
4226,Ube-B2/C-4226/E-902-3921,4226,902,2016-08-04,2017-08-04,3,4226,2,300
4227,Ube-B3/C-4227/E-656-7032,4227,656,2014-07-15,2015-07-15,1,4227,3,1200
4228,Ube-B4/C-4228/E-758-9887,4228,758,2017-05-19,2018-05-19,0,4228,4,1600
4229,Ube-B5/C-4229/E-329-2829,4229,329,2019-08-13,2020-08-12,3,4229,5,2100
4230,Ube-B6/C-4230/E-867-4517,4230,867,2017-11-22,2018-11-22,1,4230,6,800
4231,Ube-B7/C-4231/E-448-7277,4231,448,2016-02-10,2017-02-09,0,4231,7,2000
4232,Ube-B8/C-4232/E-834-9268,4232,834,2015-03-26,2016-03-25,1,4232,8,1500
4233,Ube-B9/C-4233/E-696-5996,4233,696,2019-12-15,2020-12-14,4,4233,9,900
4234,Ube-B10/C-4234/E-928-3352,4234,928,2016-04-07,2017-04-07,0,4234,10,1000
4235,Ube-B11/C-4235/E-616-6777,4235,616,2016-12-27,2017-12-27,3,4235,11,2400
4236,Ube-B12/C-4236/E-618-3950,4236,618,2016-08-19,2017-08-19,2,4236,12,2100
4237,Ube-B13/C-4237/E-336-1768,4237,336,2018-11-17,2019-11-17,2,4237,13,400
4238,Ube-B14/C-4238/E-486-5695,4238,486,2019-10-06,2020-10-05,1,4238,14,1400
4239,Ube-B15/C-4239/E-909-6843,4239,909,2019-07-06,2020-07-05,3,4239,15,1600
4240,Ube-B0/C-4240/E-167-1446,4240,167,2010-10-07,2011-10-07,0,4240,0,1900
