insurance_id,insurance_number,client_id,employee_id,begin_date,expiration_date,insuranceType_id,payment_id,branch_id,price
5341,Ube-B13/C-5341/E-757-5741,5341,757,2019-07-03,2020-07-02,1,5341,13,2100
5342,Ube-B14/C-5342/E-235-9276,5342,235,2017-07-19,2018-07-19,0,5342,14,2300
5343,Ube-B15/C-5343/E-417-6128,5343,417,2018-05-31,2019-05-31,3,5343,15,2100
5344,Ube-B0/C-5344/E-734-4227,5344,734,2019-04-24,2020-04-23,1,5344,0,1700
5345,Ube-B1/C-5345/E-104-8455,5345,104,2019-10-15,2020-10-14,1,5345,1,1100
5346,Ube-B2/C-5346/E-863-1611,5346,863,2017-10-04,2018-10-04,2,5346,2,600
5347,Ube-B3/C-5347/E-376-7546,5347,376,2018-08-11,2019-08-11,0,5347,3,2300
5348,Ube-B4/C-5348/E-501-5575,5348,501,2017-08-30,2018-08-30,3,5348,4,2100
5349,Ube-B5/C-5349/E-300-6865,5349,300,2018-06-27,2019-06-27,0,5349,5,300
5350,Ube-B6/C-5350/E-143-0595,5350,143,2018-09-11,2019-09-11,0,5350,6,1000
5351,Ube-B7/C-5351/E-435-4933,5351,435,2019-08-14,2020-08-13,0,5351,7,1500
5352,Ube-B8/C-5352/E-970-8448,5352,970,2019-05-14,2020-05-13,0,5352,8,600
5353,Ube-B9/C-5353/E-182-2102,5353,182,2018-07-27,2019-07-27,0,5353,9,1300
5354,Ube-B10/C-5354/E-381-8431,5354,381,2011-08-25,2012-08-24,1,5354,10,2300
5355,Ube-B11/C-5355/E-358-0892,5355,358,2017-02-04,2018-02-04,1,5355,11,1800
5356,Ube-B12/C-5356/E-63-7572,5356,63,2019-05-12,2020-05-11,1,5356,12,1000
5357,Ube-B13/C-5357/E-670-7432,5357,670,2017-08-26,2018-08-26,1,5357,13,2200
5358,Ube-B14/C-5358/E-986-2724,5358,986,2015-08-18,2016-08-17,2,5358,14,1900
5359,Ube-B15/C-5359/E-200-9893,5359,200,2012-08-14,2013-08-14,2,5359,15,1400
5360,Ube-B0/C-5360/E-915-4113,5360,915,2014-09-07,2015-09-07,1,5360,0,400
5361,Ube-B1/C-5361/E-703-2723,5361,703,2017-04-24,2018-04-24,1,5361,1,2200
5362,Ube-B2/C-5362/E-774-2075,5362,774,2018-12-17,2019-12-17,3,5362,2,400
5363,Ube-B3/C-5363/E-801-1199,5363,801,2014-01-06,2015-01-06,0,5363,3,2000
5364,Ube-B4/C-5364/E-241-5356,5364,241,2017-10-04,2018-10-04,0,5364,4,400
5365,Ube-B5/C-5365/E-613-9686,5365,613,2019-08-09,2020-08-08,0,5365,5,2100
5366,Ube-B6/C-5366/E-157-8338,5366,157,2016-03-30,2017-03-30,2,5366,6,2500
5367,Ube-B7/C-5367/E-408-5364,5367,408,2012-09-02,2013-09-02,3,5367,7,300
5368,Ube-B8/C-5368/E-619-4841,5368,619,2018-06-15,2019-06-15,2,5368,8,1000
5369,Ube-B9/C-5369/E-55-7690,5369,55,2019-02-27,2020-02-27,3,5369,9,2500
5370,Ube-B10/C-5370/E-437-7014,5370,437,2018-01-20,2019-01-20,3,5370,10,1700
5371,Ube-B11/C-5371/E-435-8223,5371,435,2017-12-08,2018-12-08,0,5371,11,800
5372,Ube-B12/C-5372/E-182-3694,5372,182,2013-08-08,2014-08-08,0,5372,12,1500
5373,Ube-B13/C-5373/E-499-4576,5373,499,2019-10-16,2020-10-15,3,5373,13,1100
5374,Ube-B14/C-5374/E-200-1001,5374,200,2013-05-17,2014-05-17,2,5374,14,2300
5375,Ube-B15/C-5375/E-887-3558,5375,887,2019-06-02,2020-06-01,3,5375,15,1100
5376,Ube-B0/C-5376/E-108-0107,5376,108,2017-11-14,2018-11-14,1,5376,0,1900
5377,Ube-B1/C-5377/E-466-3680,5377,466,2018-11-15,2019-11-15,0,5377,1,1400
5378,Ube-B2/C-5378/E-770-9563,5378,770,2018-03-21,2019-03-21,2,5378,2,1300
5379,Ube-B3/C-5379/E-916-1032,5379,916,2015-03-10,2016-03-09,2,5379,3,500
5380,Ube-B4/C-5380/E-705-3580,5380,705,2015-12-29,2016-12-28,1,5380,4,600
5381,Ube-B5/C-5381/E-721-5851,5381,721,2014-01-01,2015-01-01,3,5381,5,900
5382,Ube-B6/C-5382/E-71-9810,5382,71,2019-02-10,2020-02-10,0,5382,6,2300
5383,Ube-B7/C-5383/E-300-6498,5383,300,2018-03-21,2019-03-21,1,5383,7,1100
5384,Ube-B8/C-5384/E-899-0724,5384,899,2019-05-25,2020-05-24,0,5384,8,2300
5385,Ube-B9/C-5385/E-28-8449,5385,28,2019-07-07,2020-07-06,2,5385,9,1700
5386,Ube-B10/C-5386/E-373-3155,5386,373,2012-12-02,2013-12-02,1,5386,10,800
5387,Ube-B11/C-5387/E-866-9701,5387,866,2014-09-26,2015-09-26,0,5387,11,1000
5388,Ube-B12/C-5388/E-188-3485,5388,188,2019-12-24,2020-12-23,2,5388,12,1100
5389,Ube-B13/C-5389/E-776-3966,5389,776,2019-07-31,2020-07-30,1,5389,13,1300
5390,Ube-B14/C-5390/E-475-9019,5390,475,2016-12-13,2017-12-13,3,5390,14,2400
5391,Ube-B15/C-5391/E-452-7001,5391,452,2015-11-13,2016-11-12,1,5391,15,1600
5392,Ube-B0/C-5392/E-956-6962,5392,956,2013-11-10,2014-11-10,1,5392,0,2100
5393,Ube-B1/C-5393/E-848-4407,5393,848,2017-12-16,2018-12-16,1,5393,1,1000
5394,Ube-B2/C-5394/E-454-1922,5394,454,2017-07-24,2018-07-24,0,5394,2,600
5395,Ube-B3/C-5395/E-387-2320,5395,387,2019-12-23,2020-12-22,0,5395,3,2100
5396,Ube-B4/C-5396/E-497-1172,5396,497,2017-03-23,2018-03-23,3,5396,4,600
5397,Ube-B5/C-5397/E-413-6241,5397,413,2019-07-11,2020-07-10,2,5397,5,600
5398,Ube-B6/C-5398/E-426-8240,5398,426,2017-06-29,2018-06-29,2,5398,6,1100
5399,Ube-B7/C-5399/E-832-8322,5399,832,2019-09-02,2020-09-01,2,5399,7,2300
5400,Ube-B8/C-5400/E-677-6302,5400,677,2017-08-22,2018-08-22,0,5400,8,900
5401,Ube-B9/C-5401/E-383-3462,5401,383,2019-02-23,2020-02-23,0,5401,9,400
5402,Ube-B10/C-5402/E-39-2863,5402,39,2019-08-30,2020-08-29,3,5402,10,1600
5403,Ube-B11/C-5403/E-517-3652,5403,517,2019-08-12,2020-08-11,1,5403,11,400
5404,Ube-B12/C-5404/E-974-6021,5404,974,2019-06-12,2020-06-11,2,5404,12,1300
5405,Ube-B13/C-5405/E-122-9536,5405,122,2019-09-05,2020-09-04,0,5405,13,900
5406,Ube-B14/C-5406/E-305-9960,5406,305,2013-08-12,2014-08-12,2,5406,14,1300
5407,Ube-B15/C-5407/E-121-1590,5407,121,2019-01-06,2020-01-06,2,5407,15,1400
5408,Ube-B0/C-5408/E-130-1958,5408,130,2018-03-29,2019-03-29,0,5408,0,500
5409,Ube-B1/C-5409/E-426-1686,5409,426,2015-04-20,2016-04-19,3,5409,1,1200
5410,Ube-B2/C-5410/E-317-8264,5410,317,2019-10-05,2020-10-04,1,5410,2,2000
5411,Ube-B3/C-5411/E-166-4454,5411,166,2019-12-19,2020-12-18,1,5411,3,2000
5412,Ube-B4/C-5412/E-240-8028,5412,240,2019-07-16,2020-07-15,1,5412,4,2400
5413,Ube-B5/C-5413/E-114-9339,5413,114,2015-04-18,2016-04-17,0,5413,5,1600
5414,Ube-B6/C-5414/E-539-4483,5414,539,2017-11-12,2018-11-12,2,5414,6,1000
5415,Ube-B7/C-5415/E-887-9374,5415,887,2016-04-04,2017-04-04,0,5415,7,2100
5416,Ube-B8/C-5416/E-742-4822,5416,742,2013-09-27,2014-09-27,3,5416,8,1100
5417,Ube-B9/C-5417/E-817-9798,5417,817,2017-02-11,2018-02-11,2,5417,9,500
5418,Ube-B10/C-5418/E-117-4278,5418,117,2016-12-12,2017-12-12,3,5418,10,1200
5419,Ube-B11/C-5419/E-493-9337,5419,493,2019-12-09,2020-12-08,1,5419,11,2300
5420,Ube-B12/C-5420/E-421-9129,5420,421,2016-05-25,2017-05-25,0,5420,12,1500
5421,Ube-B13/C-5421/E-950-0327,5421,950,2019-08-30,2020-08-29,3,5421,13,1000
5422,Ube-B14/C-5422/E-165-1235,5422,165,2018-09-19,2019-09-19,3,5422,14,1500
5423,Ube-B15/C-5423/E-600-3563,5423,600,2017-06-24,2018-06-24,0,5423,15,1600
5424,Ube-B0/C-5424/E-878-3925,5424,878,2013-09-13,2014-09-13,1,5424,0,600
5425,Ube-B1/C-5425/E-735-6416,5425,735,2019-04-08,2020-04-07,2,5425,1,2100
5426,Ube-B2/C-5426/E-834-0241,5426,834,2010-02-12,2011-02-12,2,5426,2,1700
5427,Ube-B3/C-5427/E-154-9678,5427,154,2016-04-22,2017-04-22,1,5427,3,1500
5428,Ube-B4/C-5428/E-640-9575,5428,640,2019-04-14,2020-04-13,3,5428,4,1800
5429,Ube-B5/C-5429/E-929-0666,5429,929,2012-04-26,2013-04-26,3,5429,5,600
5430,Ube-B6/C-5430/E-826-5331,5430,826,2019-05-08,2020-05-07,3,5430,6,500
5431,Ube-B7/C-5431/E-491-4364,5431,491,2016-10-28,2017-10-28,3,5431,7,1300
5432,Ube-B8/C-5432/E-813-9516,5432,813,2019-03-08,2020-03-07,3,5432,8,400
5433,Ube-B9/C-5433/E-441-9300,5433,441,2019-05-15,2020-05-14,2,5433,9,600
5434,Ube-B10/C-5434/E-957-5654,5434,957,2019-10-14,2020-10-13,2,5434,10,300
5435,Ube-B11/C-5435/E-666-4185,5435,666,2019-06-15,2020-06-14,1,5435,11,1700
5436,Ube-B12/C-5436/E-819-8660,5436,819,2019-03-10,2020-03-09,0,5436,12,1400
5437,Ube-B13/C-5437/E-615-3810,5437,615,2017-10-26,2018-10-26,1,5437,13,500
5438,Ube-B14/C-5438/E-136-6952,5438,136,2018-02-04,2019-02-04,1,5438,14,1100
5439,Ube-B15/C-5439/E-628-8829,5439,628,2017-09-03,2018-09-03,1,5439,15,2200
5440,Ube-B0/C-5440/E-935-8698,5440,935,2019-06-13,2020-06-12,2,5440,0,800
5441,Ube-B1/C-5441/E-573-1556,5441,573,2018-03-11,2019-03-11,1,5441,1,2100
5442,Ube-B2/C-5442/E-651-8876,5442,651,2018-09-22,2019-09-22,1,5442,2,500
5443,Ube-B3/C-5443/E-312-7655,5443,312,2016-06-05,2017-06-05,1,5443,3,300
5444,Ube-B4/C-5444/E-107-2800,5444,107,2014-06-11,2015-06-11,1,5444,4,2200
5445,Ube-B5/C-5445/E-354-7051,5445,354,2018-04-27,2019-04-27,0,5445,5,300
5446,Ube-B6/C-5446/E-657-2766,5446,657,2019-09-07,2020-09-06,2,5446,6,1500
5447,Ube-B7/C-5447/E-179-7119,5447,179,2015-06-09,2016-06-08,3,5447,7,2500
5448,Ube-B8/C-5448/E-764-3503,5448,764,2015-11-08,2016-11-07,0,5448,8,2400
5449,Ube-B9/C-5449/E-929-1259,5449,929,2018-06-03,2019-06-03,0,5449,9,1800
5450,Ube-B10/C-5450/E-98-9121,5450,98,2015-09-25,2016-09-24,2,5450,10,900
5451,Ube-B11/C-5451/E-799-0477,5451,799,2019-07-10,2020-07-09,2,5451,11,1700
5452,Ube-B12/C-5452/E-832-0034,5452,832,2019-06-18,2020-06-17,2,5452,12,1600
5453,Ube-B13/C-5453/E-46-3156,5453,46,2015-10-25,2016-10-24,2,5453,13,300
5454,Ube-B14/C-5454/E-670-2385,5454,670,2019-07-02,2020-07-01,1,5454,14,2100
5455,Ube-B15/C-5455/E-163-8842,5455,163,2019-11-14,2020-11-13,1,5455,15,1600
5456,Ube-B0/C-5456/E-428-9632,5456,428,2016-06-29,2017-06-29,3,5456,0,600
5457,Ube-B1/C-5457/E-864-4637,5457,864,2018-09-23,2019-09-23,1,5457,1,600
5458,Ube-B2/C-5458/E-738-2660,5458,738,2013-07-01,2014-07-01,0,5458,2,600
5459,Ube-B3/C-5459/E-28-7600,5459,28,2019-09-14,2020-09-13,3,5459,3,1200
5460,Ube-B4/C-5460/E-116-6130,5460,116,2018-05-01,2019-05-01,0,5460,4,1200
5461,Ube-B5/C-5461/E-424-8257,5461,424,2014-08-15,2015-08-15,2,5461,5,1200
5462,Ube-B6/C-5462/E-471-1146,5462,471,2015-08-01,2016-07-31,2,5462,6,2000
5463,Ube-B7/C-5463/E-993-4366,5463,993,2019-12-01,2020-11-30,2,5463,7,1600
5464,Ube-B8/C-5464/E-448-7759,5464,448,2015-01-01,2016-01-01,1,5464,8,500
5465,Ube-B9/C-5465/E-908-7234,5465,908,2017-04-14,2018-04-14,2,5465,9,800
5466,Ube-B10/C-5466/E-1-5330,5466,1,2019-09-04,2020-09-03,0,5466,10,600
5467,Ube-B11/C-5467/E-746-6463,5467,746,2015-04-18,2016-04-17,0,5467,11,1200
5468,Ube-B12/C-5468/E-54-9922,5468,54,2018-04-12,2019-04-12,3,5468,12,2300
5469,Ube-B13/C-5469/E-201-1973,5469,201,2018-11-27,2019-11-27,2,5469,13,800
5470,Ube-B14/C-5470/E-249-9402,5470,249,2018-07-22,2019-07-22,2,5470,14,1600
5471,Ube-B15/C-5471/E-154-2557,5471,154,2019-11-24,2020-11-23,0,5471,15,1200
5472,Ube-B0/C-5472/E-11-5754,5472,11,2012-06-30,2013-06-30,0,5472,0,1600
5473,Ube-B1/C-5473/E-843-9802,5473,843,2018-07-30,2019-07-30,1,5473,1,800
5474,Ube-B2/C-5474/E-314-2764,5474,314,2019-09-24,2020-09-23,0,5474,2,2300
5475,Ube-B3/C-5475/E-99-2242,5475,99,2014-09-26,2015-09-26,1,5475,3,1000
5476,Ube-B4/C-5476/E-535-8440,5476,535,2018-08-19,2019-08-19,0,5476,4,1500
5477,Ube-B5/C-5477/E-885-4044,5477,885,2015-10-09,2016-10-08,0,5477,5,1700
5478,Ube-B6/C-5478/E-613-7728,5478,613,2019-08-25,2020-08-24,1,5478,6,1400
5479,Ube-B7/C-5479/E-852-8658,5479,852,2016-12-17,2017-12-17,3,5479,7,1900
5480,Ube-B8/C-5480/E-367-7351,5480,367,2017-04-04,2018-04-04,0,5480,8,400
5481,Ube-B9/C-5481/E-538-8297,5481,538,2013-09-15,2014-09-15,1,5481,9,2100
5482,Ube-B10/C-5482/E-250-9361,5482,250,2017-07-23,2018-07-23,3,5482,10,2500
5483,Ube-B11/C-5483/E-955-9358,5483,955,2019-04-09,2020-04-08,3,5483,11,1800
5484,Ube-B12/C-5484/E-28-6214,5484,28,2019-10-19,2020-10-18,2,5484,12,1500
5485,Ube-B13/C-5485/E-66-7411,5485,66,2018-04-13,2019-04-13,2,5485,13,2500
5486,Ube-B14/C-5486/E-72-9199,5486,72,2015-08-07,2016-08-06,1,5486,14,2400
5487,Ube-B15/C-5487/E-911-8033,5487,911,2019-12-29,2020-12-28,1,5487,15,2000
5488,Ube-B0/C-5488/E-709-8022,5488,709,2017-12-06,2018-12-06,0,5488,0,2200
5489,Ube-B1/C-5489/E-780-1549,5489,780,2016-11-03,2017-11-03,3,5489,1,500
5490,Ube-B2/C-5490/E-725-0125,5490,725,2014-05-13,2015-05-13,0,5490,2,2500
5491,Ube-B3/C-5491/E-94-3274,5491,94,2016-02-09,2017-02-08,1,5491,3,1300
5492,Ube-B4/C-5492/E-885-9946,5492,885,2019-07-18,2020-07-17,0,5492,4,1000
5493,Ube-B5/C-5493/E-411-5134,5493,411,2018-04-16,2019-04-16,2,5493,5,1700
5494,Ube-B6/C-5494/E-126-0326,5494,126,2014-08-24,2015-08-24,3,5494,6,2300
5495,Ube-B7/C-5495/E-565-5071,5495,565,2018-08-23,2019-08-23,2,5495,7,1000
5496,Ube-B8/C-5496/E-469-6960,5496,469,2017-04-23,2018-04-23,3,5496,8,500
5497,Ube-B9/C-5497/E-367-7872,5497,367,2019-12-29,2020-12-28,3,5497,9,600
5498,Ube-B10/C-5498/E-204-0267,5498,204,2018-04-02,2019-04-02,2,5498,10,1500
5499,Ube-B11/C-5499/E-13-6918,5499,13,2016-07-14,2017-07-14,2,5499,11,1500
5500,Ube-B12/C-5500/E-593-2987,5500,593,2017-10-15,2018-10-15,2,5500,12,700
5501,Ube-B13/C-5501/E-155-7565,5501,155,2019-09-22,2020-09-21,1,5501,13,2500
5502,Ube-B14/C-5502/E-229-0331,5502,229,2019-04-05,2020-04-04,1,5502,14,1100
5503,Ube-B15/C-5503/E-601-2753,5503,601,2010-07-04,2011-07-04,3,5503,15,1500
5504,Ube-B0/C-5504/E-161-4180,5504,161,2018-06-06,2019-06-06,1,5504,0,900
5505,Ube-B1/C-5505/E-556-6080,5505,556,2019-12-26,2020-12-25,3,5505,1,2400
5506,Ube-B2/C-5506/E-61-2567,5506,61,2017-04-06,2018-04-06,3,5506,2,600
5507,Ube-B3/C-5507/E-624-1305,5507,624,2018-03-17,2019-03-17,1,5507,3,2400
5508,Ube-B4/C-5508/E-328-6446,5508,328,2016-03-04,2017-03-04,3,5508,4,2400
5509,Ube-B5/C-5509/E-247-0537,5509,247,2018-03-19,2019-03-19,3,5509,5,900
5510,Ube-B6/C-5510/E-510-7507,5510,510,2018-05-11,2019-05-11,3,5510,6,400
5511,Ube-B7/C-5511/E-817-9522,5511,817,2016-02-06,2017-02-05,1,5511,7,1700
5512,Ube-B8/C-5512/E-232-0451,5512,232,2019-07-21,2020-07-20,0,5512,8,900
5513,Ube-B9/C-5513/E-239-9647,5513,239,2019-10-02,2020-10-01,2,5513,9,700
5514,Ube-B10/C-5514/E-412-7807,5514,412,2018-04-14,2019-04-14,3,5514,10,900
5515,Ube-B11/C-5515/E-734-9654,5515,734,2019-02-16,2020-02-16,1,5515,11,1900
5516,Ube-B12/C-5516/E-649-9222,5516,649,2014-06-02,2015-06-02,3,5516,12,2100
5517,Ube-B13/C-5517/E-249-6216,5517,249,2018-10-24,2019-10-24,0,5517,13,1800
5518,Ube-B14/C-5518/E-902-8838,5518,902,2013-06-12,2014-06-12,1,5518,14,2300
5519,Ube-B15/C-5519/E-682-3838,5519,682,2016-07-16,2017-07-16,1,5519,15,600
5520,Ube-B0/C-5520/E-590-9807,5520,590,2014-04-16,2015-04-16,0,5520,0,1000
5521,Ube-B1/C-5521/E-592-9887,5521,592,2019-02-14,2020-02-14,1,5521,1,300
5522,Ube-B2/C-5522/E-12-9054,5522,12,2018-03-29,2019-03-29,0,5522,2,600
5523,Ube-B3/C-5523/E-752-9596,5523,752,2019-06-02,2020-06-01,1,5523,3,1700
5524,Ube-B4/C-5524/E-100-6537,5524,100,2019-10-19,2020-10-18,2,5524,4,1500
5525,Ube-B5/C-5525/E-586-2113,5525,586,2019-03-11,2020-03-10,1,5525,5,800
5526,Ube-B6/C-5526/E-904-3545,5526,904,2017-11-08,2018-11-08,0,5526,6,1100
5527,Ube-B7/C-5527/E-611-3810,5527,611,2014-02-21,2015-02-21,0,5527,7,2400
5528,Ube-B8/C-5528/E-465-1389,5528,465,2019-12-27,2020-12-26,0,5528,8,900
5529,Ube-B9/C-5529/E-344-7774,5529,344,2018-06-21,2019-06-21,1,5529,9,300
5530,Ube-B10/C-5530/E-512-1672,5530,512,2016-09-09,2017-09-09,0,5530,10,1500
5531,Ube-B11/C-5531/E-535-6959,5531,535,2019-08-06,2020-08-05,0,5531,11,2100
5532,Ube-B12/C-5532/E-184-1924,5532,184,2019-12-19,2020-12-18,1,5532,12,600
5533,Ube-B13/C-5533/E-639-0790,5533,639,2018-07-02,2019-07-02,0,5533,13,1900
5534,Ube-B14/C-5534/E-946-1919,5534,946,2015-10-30,2016-10-29,2,5534,14,500
5535,Ube-B15/C-5535/E-224-2789,5535,224,2019-04-11,2020-04-10,2,5535,15,900
5536,Ube-B0/C-5536/E-403-7147,5536,403,2018-07-07,2019-07-07,3,5536,0,900
5537,Ube-B1/C-5537/E-541-7898,5537,541,2019-04-20,2020-04-19,0,5537,1,500
5538,Ube-B2/C-5538/E-41-8036,5538,41,2017-10-16,2018-10-16,0,5538,2,600
5539,Ube-B3/C-5539/E-509-6139,5539,509,2019-10-09,2020-10-08,1,5539,3,1600
5540,Ube-B4/C-5540/E-589-5420,5540,589,2019-07-25,2020-07-24,0,5540,4,1800
5541,Ube-B5/C-5541/E-248-8205,5541,248,2019-12-31,2020-12-30,1,5541,5,1500
5542,Ube-B6/C-5542/E-491-9312,5542,491,2019-12-13,2020-12-12,3,5542,6,1200
5543,Ube-B7/C-5543/E-975-8869,5543,975,2018-07-28,2019-07-28,3,5543,7,2500
5544,Ube-B8/C-5544/E-219-8748,5544,219,2019-03-21,2020-03-20,3,5544,8,2300
5545,Ube-B9/C-5545/E-410-6042,5545,410,2017-05-21,2018-05-21,1,5545,9,600
5546,Ube-B10/C-5546/E-645-3852,5546,645,2018-07-10,2019-07-10,1,5546,10,500
5547,Ube-B11/C-5547/E-614-5260,5547,614,2018-12-06,2019-12-06,1,5547,11,1300
5548,Ube-B12/C-5548/E-234-7867,5548,234,2017-02-26,2018-02-26,3,5548,12,1700
5549,Ube-B13/C-5549/E-329-0565,5549,329,2019-12-31,2020-12-30,3,5549,13,2400
5550,Ube-B14/C-5550/E-658-4645,5550,658,2018-06-30,2019-06-30,2,5550,14,2200
5551,Ube-B15/C-5551/E-123-1405,5551,123,2015-06-10,2016-06-09,1,5551,15,2200
5552,Ube-B0/C-5552/E-540-0993,5552,540,2019-01-15,2020-01-15,2,5552,0,1000
5553,Ube-B1/C-5553/E-442-1547,5553,442,2017-06-11,2018-06-11,3,5553,1,1400
5554,Ube-B2/C-5554/E-507-7379,5554,507,2016-04-26,2017-04-26,2,5554,2,2200
5555,Ube-B3/C-5555/E-785-1284,5555,785,2010-08-05,2011-08-05,1,5555,3,1600
5556,Ube-B4/C-5556/E-593-0703,5556,593,2019-07-18,2020-07-17,1,5556,4,400
5557,Ube-B5/C-5557/E-408-4466,5557,408,2013-02-23,2014-02-23,3,5557,5,1600
5558,Ube-B6/C-5558/E-864-3476,5558,864,2015-12-08,2016-12-07,2,5558,6,300
5559,Ube-B7/C-5559/E-379-9994,5559,379,2019-11-11,2020-11-10,3,5559,7,400
5560,Ube-B8/C-5560/E-413-5644,5560,413,2013-01-14,2014-01-14,3,5560,8,1400
5561,Ube-B9/C-5561/E-992-8611,5561,992,2014-09-07,2015-09-07,2,5561,9,400
5562,Ube-B10/C-5562/E-520-4747,5562,520,2017-09-15,2018-09-15,3,5562,10,400
5563,Ube-B11/C-5563/E-327-3954,5563,327,2019-07-01,2020-06-30,2,5563,11,2000
5564,Ube-B12/C-5564/E-502-5119,5564,502,2013-04-12,2014-04-12,0,5564,12,1000
5565,Ube-B13/C-5565/E-572-8772,5565,572,2018-07-21,2019-07-21,3,5565,13,400
5566,Ube-B14/C-5566/E-287-8069,5566,287,2019-07-23,2020-07-22,3,5566,14,2300
5567,Ube-B15/C-5567/E-240-6282,5567,240,2019-05-03,2020-05-02,3,5567,15,600
5568,Ube-B0/C-5568/E-700-4286,5568,700,2011-08-25,2012-08-24,2,5568,0,2200
5569,Ube-B1/C-5569/E-666-0207,5569,666,2019-05-31,2020-05-30,0,5569,1,2000
5570,Ube-B2/C-5570/E-216-9952,5570,216,2019-03-26,2020-03-25,1,5570,2,800
5571,Ube-B3/C-5571/E-770-6036,5571,770,2019-06-11,2020-06-10,0,5571,3,1400
5572,Ube-B4/C-5572/E-791-4782,5572,791,2015-12-23,2016-12-22,0,5572,4,1900
5573,Ube-B5/C-5573/E-445-3178,5573,445,2017-05-22,2018-05-22,2,5573,5,1400
5574,Ube-B6/C-5574/E-998-6149,5574,998,2017-12-25,2018-12-25,0,5574,6,1900
5575,Ube-B7/C-5575/E-660-0652,5575,660,2016-06-06,2017-06-06,3,5575,7,2100
5576,Ube-B8/C-5576/E-733-6464,5576,733,2015-03-01,2016-02-29,3,5576,8,2300
5577,Ube-B9/C-5577/E-808-6356,5577,808,2018-06-07,2019-06-07,0,5577,9,700
5578,Ube-B10/C-5578/E-310-4511,5578,310,2014-12-01,2015-12-01,2,5578,10,1200
5579,Ube-B11/C-5579/E-628-8755,5579,628,2016-01-14,2017-01-13,3,5579,11,1900
5580,Ube-B12/C-5580/E-313-8073,5580,313,2018-01-19,2019-01-19,2,5580,12,2000
5581,Ube-B13/C-5581/E-110-3539,5581,110,2017-09-28,2018-09-28,1,5581,13,1800
5582,Ube-B14/C-5582/E-681-3861,5582,681,2019-10-12,2020-10-11,3,5582,14,2400
5583,Ube-B15/C-5583/E-735-2600,5583,735,2019-07-14,2020-07-13,0,5583,15,2000
5584,Ube-B0/C-5584/E-82-9052,5584,82,2015-01-21,2016-01-21,2,5584,0,500
5585,Ube-B1/C-5585/E-459-0508,5585,459,2016-03-05,2017-03-05,0,5585,1,1500
5586,Ube-B2/C-5586/E-6-3604,5586,6,2011-05-20,2012-05-19,1,5586,2,1700
5587,Ube-B3/C-5587/E-654-2617,5587,654,2014-09-13,2015-09-13,0,5587,3,1700
5588,Ube-B4/C-5588/E-585-9374,5588,585,2019-11-03,2020-11-02,1,5588,4,1400
5589,Ube-B5/C-5589/E-423-2784,5589,423,2015-03-28,2016-03-27,0,5589,5,2000
5590,Ube-B6/C-5590/E-410-9240,5590,410,2018-10-19,2019-10-19,3,5590,6,1100
5591,Ube-B7/C-5591/E-22-8545,5591,22,2017-01-16,2018-01-16,1,5591,7,2200
5592,Ube-B8/C-5592/E-641-5183,5592,641,2016-04-03,2017-04-03,1,5592,8,400
5593,Ube-B9/C-5593/E-786-2868,5593,786,2018-09-15,2019-09-15,2,5593,9,1200
5594,Ube-B10/C-5594/E-381-2389,5594,381,2017-04-22,2018-04-22,2,5594,10,900
5595,Ube-B11/C-5595/E-696-2131,5595,696,2018-11-26,2019-11-26,2,5595,11,500
5596,Ube-B12/C-5596/E-56-6319,5596,56,2017-11-07,2018-11-07,1,5596,12,1000
5597,Ube-B13/C-5597/E-659-0351,5597,659,2019-09-21,2020-09-20,0,5597,13,1300
5598,Ube-B14/C-5598/E-132-3555,5598,132,2019-06-05,2020-06-04,3,5598,14,1800
5599,Ube-B15/C-5599/E-996-9326,5599,996,2015-02-01,2016-02-01,0,5599,15,1900
5600,Ube-B0/C-5600/E-181-3420,5600,181,2018-04-10,2019-04-10,2,5600,0,700
5601,Ube-B1/C-5601/E-18-0111,5601,18,2018-10-13,2019-10-13,3,5601,1,1300
5602,Ube-B2/C-5602/E-811-6395,5602,811,2019-05-07,2020-05-06,3,5602,2,900
5603,Ube-B3/C-5603/E-600-4553,5603,600,2017-02-16,2018-02-16,0,5603,3,1300
5604,Ube-B4/C-5604/E-895-4345,5604,895,2019-12-11,2020-12-10,0,5604,4,2200
5605,Ube-B5/C-5605/E-175-9851,5605,175,2018-10-25,2019-10-25,2,5605,5,300
5606,Ube-B6/C-5606/E-396-1208,5606,396,2019-08-09,2020-08-08,2,5606,6,600
5607,Ube-B7/C-5607/E-520-0490,5607,520,2016-09-20,2017-09-20,2,5607,7,600
5608,Ube-B8/C-5608/E-185-4436,5608,185,2015-08-30,2016-08-29,3,5608,8,2500
5609,Ube-B9/C-5609/E-871-6803,5609,871,2019-07-13,2020-07-12,3,5609,9,900
5610,Ube-B10/C-5610/E-231-4814,5610,231,2014-02-10,2015-02-10,2,5610,10,400
5611,Ube-B11/C-5611/E-549-4992,5611,549,2017-05-03,2018-05-03,1,5611,11,1100
5612,Ube-B12/C-5612/E-952-7425,5612,952,2019-03-12,2020-03-11,2,5612,12,1200
5613,Ube-B13/C-5613/E-40-8252,5613,40,2018-06-28,2019-06-28,1,5613,13,1000
5614,Ube-B14/C-5614/E-766-9728,5614,766,2018-10-27,2019-10-27,1,5614,14,1500
5615,Ube-B15/C-5615/E-944-2226,5615,944,2013-11-06,2014-11-06,0,5615,15,500
